second,Volt1,Volt2,Volt3,Volt4
-1.91000E-03,+2.50000E-03,-41.87500E-03,-43.75000E-03,-3.17500E-03
-1.90000E-03,+5.62500E-03,-45.00000E-03,-3.12500E-03,+3.07500E-03
-1.89000E-03,+11.87500E-03,-48.12500E-03,-6.25000E-03,-50.00E-06
-1.88000E-03,+11.87500E-03,-57.50000E-03,-56.25000E-03,+6.20000E-03
-1.87000E-03,+15.00000E-03,-54.37500E-03,-50.00000E-03,+9.32500E-03
-1.86000E-03,+18.12500E-03,-57.50000E-03,-53.12500E-03,-3.17500E-03
-1.85000E-03,+24.37500E-03,-54.37500E-03,-6.25000E-03,+3.07500E-03
-1.84000E-03,+27.50000E-03,-57.50000E-03,-6.25000E-03,-50.00E-06
-1.83000E-03,+33.75000E-03,-57.50000E-03,-59.37500E-03,-50.00E-06
-1.82000E-03,+36.87500E-03,-63.75000E-03,-62.50000E-03,+3.07500E-03
-1.81000E-03,+36.87500E-03,-66.87500E-03,-65.62500E-03,+6.20000E-03
-1.80000E-03,+40.00000E-03,-70.00000E-03,-6.25000E-03,+6.20000E-03
-1.79000E-03,+46.25000E-03,-73.12500E-03,-3.12500E-03,+18.70000E-03
-1.78000E-03,+46.25000E-03,-73.12500E-03,-71.87500E-03,+15.57500E-03
-1.77000E-03,+52.50000E-03,-79.37500E-03,-71.87500E-03,+12.45000E-03
-1.76000E-03,+55.62500E-03,-79.37500E-03,-78.12500E-03,+21.82500E-03
-1.75000E-03,+58.75000E-03,-85.62500E-03,-6.25000E-03,+12.45000E-03
-1.74000E-03,+65.00000E-03,-85.62500E-03,-6.25000E-03,+6.20000E-03
-1.73000E-03,+68.12500E-03,-91.87500E-03,-90.62500E-03,+18.70000E-03
-1.72000E-03,+71.25000E-03,-91.87500E-03,-93.75000E-03,+12.45000E-03
-1.71000E-03,+77.50000E-03,-98.12500E-03,-90.62500E-03,+12.45000E-03
-1.70000E-03,+77.50000E-03,-101.25000E-03,-6.25000E-03,+24.95000E-03
-1.69000E-03,+83.75000E-03,-101.25000E-03,-6.25000E-03,+21.82500E-03
-1.68000E-03,+90.00000E-03,-107.50000E-03,-103.12500E-03,+9.32500E-03
-1.67000E-03,+93.12500E-03,-107.50000E-03,-109.37500E-03,+18.70000E-03
-1.66000E-03,+99.37500E-03,-116.87500E-03,-112.50000E-03,+12.45000E-03
-1.65000E-03,+105.62500E-03,-116.87500E-03,-6.25000E-03,+21.82500E-03
-1.64000E-03,+102.50000E-03,-120.00000E-03,-6.25000E-03,+24.95000E-03
-1.63000E-03,+111.87500E-03,-126.25000E-03,-121.87500E-03,+21.82500E-03
-1.62000E-03,+115.00000E-03,-126.25000E-03,-121.87500E-03,+18.70000E-03
-1.61000E-03,+121.25000E-03,-129.37500E-03,-128.12500E-03,+24.95000E-03
-1.60000E-03,+121.25000E-03,-135.62500E-03,-9.37500E-03,+28.07500E-03
-1.59000E-03,+130.62500E-03,-135.62500E-03,-6.25000E-03,+28.07500E-03
-1.58000E-03,+130.62500E-03,-141.87500E-03,-140.62500E-03,+28.07500E-03
-1.57000E-03,+136.87500E-03,-141.87500E-03,-143.75000E-03,+40.57500E-03
-1.56000E-03,+143.12500E-03,-151.25000E-03,-146.87500E-03,+31.20000E-03
-1.55000E-03,+149.37500E-03,-154.37500E-03,-9.37500E-03,+34.32500E-03
-1.54000E-03,+152.50000E-03,-157.50000E-03,-9.37500E-03,+37.45000E-03
-1.53000E-03,+146.25000E-03,-163.75000E-03,-156.25000E-03,+34.32500E-03
-1.52000E-03,+143.12500E-03,-163.75000E-03,-165.62500E-03,+37.45000E-03
-1.51000E-03,+140.00000E-03,-166.87501E-03,-165.62500E-03,+43.70000E-03
-1.50000E-03,+133.75000E-03,-173.12501E-03,-9.37500E-03,+37.45000E-03
-1.49000E-03,+130.62500E-03,-176.25001E-03,-9.37500E-03,+40.57500E-03
-1.48000E-03,+121.25000E-03,-179.37501E-03,-178.12500E-03,+49.95000E-03
-1.47000E-03,+118.12500E-03,-188.75001E-03,-184.37500E-03,+49.95000E-03
-1.46000E-03,+118.12500E-03,-188.75001E-03,-187.50000E-03,+43.70000E-03
-1.45000E-03,+111.87500E-03,-195.00001E-03,-12.50000E-03,+43.70000E-03
-1.44000E-03,+108.75000E-03,-201.25001E-03,-6.25000E-03,+65.57500E-03
-1.43000E-03,+102.50000E-03,-204.37501E-03,-200.00000E-03,+59.32500E-03
-1.42000E-03,+99.37500E-03,-207.50001E-03,-206.25000E-03,+53.07500E-03
-1.41000E-03,+93.12500E-03,-213.75001E-03,-212.50000E-03,+46.82500E-03
-1.40000E-03,+86.87500E-03,-216.87501E-03,-9.37500E-03,+62.45000E-03
-1.39000E-03,+86.87500E-03,-223.12501E-03,-9.37500E-03,+56.20000E-03
-1.38000E-03,+80.62500E-03,-229.37501E-03,-221.87500E-03,+74.95000E-03
-1.37000E-03,+77.50000E-03,-232.50001E-03,-225.00000E-03,+74.95000E-03
-1.36000E-03,+71.25000E-03,-232.50001E-03,-231.25000E-03,+81.20000E-03
-1.35000E-03,+68.12500E-03,-238.75001E-03,-9.37500E-03,+74.95000E-03
-1.34000E-03,+61.87500E-03,-238.75001E-03,-12.50000E-03,+78.07500E-03
-1.33000E-03,+58.75000E-03,-248.12501E-03,-243.75000E-03,+84.32500E-03
-1.32000E-03,+58.75000E-03,-241.87501E-03,-243.75000E-03,+87.45000E-03
-1.31000E-03,+55.62500E-03,-248.12501E-03,-246.87500E-03,+81.20000E-03
-1.30000E-03,+49.37500E-03,-248.12501E-03,-12.50000E-03,+87.45000E-03
-1.29000E-03,+43.12500E-03,-245.00001E-03,-9.37500E-03,+90.57500E-03
-1.28000E-03,+40.00000E-03,-245.00001E-03,-243.75000E-03,+93.70000E-03
-1.27000E-03,+36.87500E-03,-241.87501E-03,-237.50000E-03,+87.45000E-03
-1.26000E-03,+36.87500E-03,-238.75001E-03,-234.37500E-03,+93.70000E-03
-1.25000E-03,+27.50000E-03,-235.62501E-03,-12.50000E-03,+103.07500E-03
-1.24000E-03,+21.25000E-03,-232.50001E-03,-12.50000E-03,+106.20000E-03
-1.23000E-03,+24.37500E-03,-226.25001E-03,-225.00000E-03,+106.20000E-03
-1.22000E-03,+21.25000E-03,-223.12501E-03,-218.75000E-03,+103.07500E-03
-1.21000E-03,+15.00000E-03,-213.75001E-03,-212.50000E-03,+103.07500E-03
-1.20000E-03,+15.00000E-03,-210.62501E-03,-12.50000E-03,+112.45000E-03
-1.19000E-03,+11.87500E-03,-204.37501E-03,-12.50000E-03,+103.07500E-03
-1.18000E-03,+8.75000E-03,-198.12501E-03,-196.87500E-03,+109.32500E-03
-1.17000E-03,+5.62500E-03,-195.00001E-03,-190.62500E-03,+115.57500E-03
-1.16000E-03,-625.00E-06,-188.75001E-03,-187.50000E-03,+115.57500E-03
-1.15000E-03,-625.00E-06,-185.62501E-03,-9.37500E-03,+124.95000E-03
-1.14000E-03,-3.75000E-03,-182.50001E-03,-9.37500E-03,+121.82500E-03
-1.13000E-03,-13.12500E-03,-176.25001E-03,-175.00000E-03,+124.95000E-03
-1.12000E-03,-10.00000E-03,-173.12501E-03,-168.75000E-03,+115.57500E-03
-1.11000E-03,-19.37500E-03,-166.87501E-03,-165.62500E-03,+118.70000E-03
-1.10000E-03,-13.12500E-03,-160.62500E-03,-9.37500E-03,+115.57500E-03
-1.09000E-03,-19.37500E-03,-160.62500E-03,-9.37500E-03,+124.95000E-03
-1.08000E-03,-22.50000E-03,-154.37500E-03,-153.12500E-03,+134.32500E-03
-1.07000E-03,-25.62500E-03,-154.37500E-03,-153.12500E-03,+128.07500E-03
-1.06000E-03,-28.75000E-03,-151.25000E-03,-150.00000E-03,+121.82500E-03
-1.05000E-03,-28.75000E-03,-148.12500E-03,-6.25000E-03,+124.95000E-03
-1.04000E-03,-35.00000E-03,-141.87500E-03,-9.37500E-03,+121.82500E-03
-1.03000E-03,-35.00000E-03,-138.75000E-03,-134.37500E-03,+121.82500E-03
-1.02000E-03,-35.00000E-03,-132.50000E-03,-134.37500E-03,+128.07500E-03
-1.01000E-03,-41.25000E-03,-129.37500E-03,-128.12500E-03,+115.57500E-03
-1.00000E-03,-44.37500E-03,-126.25000E-03,-6.25000E-03,+118.70000E-03
-990.00E-06,-47.50000E-03,-126.25000E-03,-6.25000E-03,+118.70000E-03
-980.00E-06,-44.37500E-03,-116.87500E-03,-118.75000E-03,+112.45000E-03
-970.00E-06,-50.62500E-03,-116.87500E-03,-112.50000E-03,+109.32500E-03
-960.00E-06,-44.37500E-03,-113.75000E-03,-109.37500E-03,+106.20000E-03
-950.00E-06,-50.62500E-03,-110.62500E-03,-9.37500E-03,+99.95000E-03
-940.00E-06,-53.75000E-03,-104.37500E-03,-6.25000E-03,+103.07500E-03
-930.00E-06,-56.87500E-03,-104.37500E-03,-96.87500E-03,+99.95000E-03
-920.00E-06,-60.00000E-03,-98.12500E-03,-96.87500E-03,+93.70000E-03
-910.00E-06,-60.00000E-03,-95.00000E-03,-93.75000E-03,+93.70000E-03
-900.00E-06,-56.87500E-03,-95.00000E-03,-6.25000E-03,+90.57500E-03
-890.00E-06,-63.12500E-03,-88.75000E-03,-3.12500E-03,+84.32500E-03
-880.00E-06,-69.37500E-03,-88.75000E-03,-84.37500E-03,+74.95000E-03
-870.00E-06,-66.25000E-03,-85.62500E-03,-78.12500E-03,+71.82500E-03
-860.00E-06,-69.37500E-03,-79.37500E-03,-78.12500E-03,+84.32500E-03
-850.00E-06,-69.37500E-03,-79.37500E-03,-9.37500E-03,+78.07500E-03
-840.00E-06,-75.62500E-03,-73.12500E-03,-3.12500E-03,+81.20000E-03
-830.00E-06,-72.50000E-03,-73.12500E-03,-71.87500E-03,+87.45000E-03
-820.00E-06,-75.62500E-03,-70.00000E-03,-68.75000E-03,+78.07500E-03
-810.00E-06,-78.75000E-03,-66.87500E-03,-65.62500E-03,+74.95000E-03
-800.00E-06,-75.62500E-03,-63.75000E-03,-9.37500E-03,+74.95000E-03
-790.00E-06,-75.62500E-03,-60.62500E-03,-6.25000E-03,+68.70000E-03
-780.00E-06,-81.87500E-03,-57.50000E-03,-56.25000E-03,+71.82500E-03
-770.00E-06,-78.75000E-03,-54.37500E-03,-56.25000E-03,+65.57500E-03
-760.00E-06,-85.00000E-03,-51.25000E-03,-53.12500E-03,+68.70000E-03
-750.00E-06,-85.00000E-03,-51.25000E-03,-3.12500E-03,+71.82500E-03
-740.00E-06,-81.87500E-03,-51.25000E-03,-6.25000E-03,+62.45000E-03
-730.00E-06,-85.00000E-03,-48.12500E-03,-46.87500E-03,+56.20000E-03
-720.00E-06,-88.12500E-03,-45.00000E-03,-43.75000E-03,+53.07500E-03
-710.00E-06,-88.12500E-03,-41.87500E-03,-43.75000E-03,+59.32500E-03
-700.00E-06,-91.25000E-03,-38.75000E-03,-3.12500E-03,+53.07500E-03
-690.00E-06,-88.12500E-03,-35.62500E-03,-6.25000E-03,+49.95000E-03
-680.00E-06,-88.12500E-03,-38.75000E-03,-34.37500E-03,+40.57500E-03
-670.00E-06,-91.25000E-03,-35.62500E-03,-31.25000E-03,+53.07500E-03
-660.00E-06,-91.25000E-03,-32.50000E-03,-34.37500E-03,+59.32500E-03
-650.00E-06,-91.25000E-03,-29.37500E-03,-6.25000E-03,+46.82500E-03
-640.00E-06,-91.25000E-03,-29.37500E-03,-6.25000E-03,+43.70000E-03
-630.00E-06,-94.37500E-03,-26.25000E-03,-28.12500E-03,+46.82500E-03
-620.00E-06,-94.37500E-03,-26.25000E-03,-25.00000E-03,+40.57500E-03
-610.00E-06,-91.25000E-03,-20.00000E-03,-25.00000E-03,+40.57500E-03
-600.00E-06,-91.25000E-03,-23.12500E-03,-6.25000E-03,+40.57500E-03
-590.00E-06,-94.37500E-03,-20.00000E-03,-6.25000E-03,+37.45000E-03
-580.00E-06,-94.37500E-03,-10.62500E-03,-9.37500E-03,+37.45000E-03
-570.00E-06,-94.37500E-03,-16.87500E-03,-15.62500E-03,+31.20000E-03
-560.00E-06,-97.50000E-03,-16.87500E-03,-21.87500E-03,+31.20000E-03
-550.00E-06,-94.37500E-03,-20.00000E-03,-6.25000E-03,+31.20000E-03
-540.00E-06,-91.25000E-03,-13.75000E-03,-6.25000E-03,+34.32500E-03
-530.00E-06,-94.37500E-03,+1.87500E-03,-0.0E+00,+24.95000E-03
-520.00E-06,-94.37500E-03,-10.62500E-03,-12.50000E-03,+24.95000E-03
-510.00E-06,-94.37500E-03,-13.75000E-03,-12.50000E-03,+28.07500E-03
-500.00E-06,-94.37500E-03,-7.50000E-03,-3.12500E-03,+18.70000E-03
-490.00E-06,-94.37500E-03,-7.50000E-03,-3.12500E-03,+18.70000E-03
-480.00E-06,-91.25000E-03,-51.25000E-03,-56.25000E-03,+18.70000E-03
-470.00E-06,-94.37500E-03,-7.50000E-03,-6.25000E-03,+18.70000E-03
-460.00E-06,-94.37500E-03,-7.50000E-03,-6.25000E-03,+24.95000E-03
-450.00E-06,-94.37500E-03,-4.37500E-03,-3.12500E-03,+18.70000E-03
-440.00E-06,-91.25000E-03,-4.37500E-03,-3.12500E-03,+15.57500E-03
-430.00E-06,-91.25000E-03,+17.50000E-03,+12.50000E-03,+24.95000E-03
-420.00E-06,-94.37500E-03,-4.37500E-03,-6.25000E-03,+21.82500E-03
-410.00E-06,-91.25000E-03,-4.37500E-03,-6.25000E-03,+24.95000E-03
-400.00E-06,-91.25000E-03,-1.25000E-03,-3.12500E-03,+6.20000E-03
-390.00E-06,-91.25000E-03,-1.25000E-03,-3.12500E-03,+9.32500E-03
-380.00E-06,-88.12500E-03,+30.00000E-03,+28.12500E-03,+15.57500E-03
-370.00E-06,-88.12500E-03,-1.25000E-03,+0.0E+00,+15.57500E-03
-360.00E-06,-88.12500E-03,-1.25000E-03,-3.12500E-03,+12.45000E-03
-350.00E-06,-85.00000E-03,+1.87500E-03,-3.12500E-03,+6.20000E-03
-340.00E-06,-88.12500E-03,-1.25000E-03,-0.0E+00,+9.32500E-03
-330.00E-06,-81.87500E-03,-20.00000E-03,-15.62500E-03,+12.45000E-03
-320.00E-06,-81.87500E-03,-1.25000E-03,-0.0E+00,+6.20000E-03
-310.00E-06,-81.87500E-03,-1.25000E-03,-3.12500E-03,+3.07500E-03
-300.00E-06,-78.75000E-03,-1.25000E-03,-3.12500E-03,+3.07500E-03
-290.00E-06,-78.75000E-03,-4.37500E-03,-6.25000E-03,-6.30000E-03
-280.00E-06,-75.62500E-03,-26.25000E-03,-25.00000E-03,+3.07500E-03
-270.00E-06,-75.62500E-03,-1.25000E-03,-3.12500E-03,-50.00E-06
-260.00E-06,-75.62500E-03,-4.37500E-03,-3.12500E-03,+6.20000E-03
-250.00E-06,-75.62500E-03,-4.37500E-03,-6.25000E-03,+3.07500E-03
-240.00E-06,-72.50000E-03,-1.25000E-03,-3.12500E-03,-50.00E-06
-230.00E-06,-72.50000E-03,-7.50000E-03,-9.37500E-03,+3.07500E-03
-220.00E-06,-72.50000E-03,-4.37500E-03,-6.25000E-03,+3.07500E-03
-210.00E-06,-66.25000E-03,-4.37500E-03,-3.12500E-03,+6.20000E-03
-200.00E-06,-66.25000E-03,-4.37500E-03,-6.25000E-03,+6.20000E-03
-190.00E-06,-60.00000E-03,-4.37500E-03,-3.12500E-03,-50.00E-06
-180.00E-06,-63.12500E-03,+1.87500E-03,+3.12500E-03,-3.17500E-03
-170.00E-06,-60.00000E-03,-4.37500E-03,-6.25000E-03,-50.00E-06
-160.00E-06,-56.87500E-03,-7.50000E-03,-9.37500E-03,+6.20000E-03
-150.00E-06,-53.75000E-03,-7.50000E-03,-0.0E+00,-3.17500E-03
-140.00E-06,-53.75000E-03,-4.37500E-03,-6.25000E-03,-50.00E-06
-130.00E-06,-50.62500E-03,-4.37500E-03,-9.37500E-03,-6.30000E-03
-120.00E-06,-50.62500E-03,-10.62500E-03,-9.37500E-03,-50.00E-06
-110.00E-06,-47.50000E-03,-10.62500E-03,-12.50000E-03,-6.30000E-03
-100.00E-06,-47.50000E-03,-16.87500E-03,-6.25000E-03,+3.07500E-03
-90.00E-06,-41.25000E-03,-10.62500E-03,-6.25000E-03,+3.07500E-03
-80.00E-06,-41.25000E-03,-20.00000E-03,-18.75000E-03,-3.17500E-03
-70.00E-06,-38.12500E-03,-13.75000E-03,-15.62500E-03,+6.20000E-03
-60.00E-06,-35.00000E-03,-20.00000E-03,-18.75000E-03,+6.20000E-03
-50.00E-06,-35.00000E-03,-20.00000E-03,-3.12500E-03,+6.20000E-03
-40.00E-06,-38.12500E-03,-23.12500E-03,-6.25000E-03,-50.00E-06
-30.00E-06,-31.87500E-03,-26.25000E-03,-25.00000E-03,-50.00E-06
-20.00E-06,-28.75000E-03,-20.00000E-03,-21.87500E-03,-50.00E-06
-10.00E-06,-28.75000E-03,-26.25000E-03,-21.87500E-03,-50.00E-06
-0.0E+00,-22.50000E-03,-26.25000E-03,-3.12500E-03,+3.07500E-03
+10.00E-06,-19.37500E-03,-29.37500E-03,-6.25000E-03,+9.32500E-03
+20.00E-06,-16.25000E-03,-29.37500E-03,-28.12500E-03,-50.00E-06
+30.00E-06,-13.12500E-03,-32.50000E-03,-28.12500E-03,-3.17500E-03
+40.00E-06,-10.00000E-03,-32.50000E-03,-31.25000E-03,-6.30000E-03
+50.00E-06,-6.87500E-03,-35.62500E-03,-6.25000E-03,+3.07500E-03
+60.00E-06,-6.87500E-03,-32.50000E-03,-6.25000E-03,-50.00E-06
+70.00E-06,-3.75000E-03,-38.75000E-03,-34.37500E-03,-50.00E-06
+80.00E-06,-625.00E-06,-41.87500E-03,-43.75000E-03,-50.00E-06
+90.00E-06,+5.62500E-03,-41.87500E-03,-43.75000E-03,+6.20000E-03
+100.00E-06,+8.75000E-03,-45.00000E-03,-0.0E+00,+6.20000E-03
+110.00E-06,+11.87500E-03,-48.12500E-03,-6.25000E-03,+6.20000E-03
+120.00E-06,+8.75000E-03,-48.12500E-03,-50.00000E-03,+9.32500E-03
+130.00E-06,+15.00000E-03,-54.37500E-03,-53.12500E-03,+6.20000E-03
+140.00E-06,+18.12500E-03,-54.37500E-03,-56.25000E-03,+9.32500E-03
+150.00E-06,+21.25000E-03,-54.37500E-03,-6.25000E-03,+3.07500E-03
+160.00E-06,+27.50000E-03,-60.62500E-03,-6.25000E-03,+15.57500E-03
+170.00E-06,+30.62500E-03,-66.87500E-03,-62.50000E-03,+12.45000E-03
+180.00E-06,+30.62500E-03,-63.75000E-03,-65.62500E-03,+12.45000E-03
+190.00E-06,+36.87500E-03,-66.87500E-03,-62.50000E-03,-3.17500E-03
+200.00E-06,+40.00000E-03,-70.00000E-03,-6.25000E-03,+3.07500E-03
+210.00E-06,+43.12500E-03,-73.12500E-03,-3.12500E-03,+12.45000E-03
+220.00E-06,+49.37500E-03,-76.25000E-03,-75.00000E-03,+6.20000E-03
+230.00E-06,+49.37500E-03,-76.25000E-03,-75.00000E-03,+6.20000E-03
+240.00E-06,+55.62500E-03,-82.50000E-03,-81.25000E-03,+6.20000E-03
+250.00E-06,+58.75000E-03,-85.62500E-03,-6.25000E-03,+12.45000E-03
+260.00E-06,+61.87500E-03,-85.62500E-03,-6.25000E-03,+15.57500E-03
+270.00E-06,+68.12500E-03,-91.87500E-03,-84.37500E-03,+15.57500E-03
+280.00E-06,+68.12500E-03,-91.87500E-03,-90.62500E-03,+15.57500E-03
+290.00E-06,+71.25000E-03,-95.00000E-03,-93.75000E-03,+15.57500E-03
+300.00E-06,+80.62500E-03,-101.25000E-03,-9.37500E-03,+12.45000E-03
+310.00E-06,+83.75000E-03,-104.37500E-03,-6.25000E-03,+12.45000E-03
+320.00E-06,+86.87500E-03,-107.50000E-03,-103.12500E-03,+21.82500E-03
+330.00E-06,+93.12500E-03,-107.50000E-03,-106.25000E-03,+21.82500E-03
+340.00E-06,+96.25000E-03,-116.87500E-03,-109.37500E-03,+18.70000E-03
+350.00E-06,+99.37500E-03,-116.87500E-03,-9.37500E-03,+12.45000E-03
+360.00E-06,+108.75000E-03,-120.00000E-03,-3.12500E-03,+18.70000E-03
+370.00E-06,+108.75000E-03,-129.37500E-03,-118.75000E-03,+31.20000E-03
+380.00E-06,+115.00000E-03,-126.25000E-03,-125.00000E-03,+28.07500E-03
+390.00E-06,+118.12500E-03,-129.37500E-03,-128.12500E-03,+15.57500E-03
+400.00E-06,+121.25000E-03,-129.37500E-03,-9.37500E-03,+21.82500E-03
+410.00E-06,+124.37500E-03,-138.75000E-03,-6.25000E-03,+21.82500E-03
+420.00E-06,+136.87500E-03,-145.00000E-03,-137.50000E-03,+28.07500E-03
+430.00E-06,+136.87500E-03,-148.12500E-03,-143.75000E-03,+28.07500E-03
+440.00E-06,+140.00000E-03,-157.50000E-03,-150.00000E-03,+24.95000E-03
+450.00E-06,+146.25000E-03,-151.25000E-03,-6.25000E-03,+28.07500E-03
+460.00E-06,+149.37500E-03,-154.37500E-03,-6.25000E-03,+34.32500E-03
+470.00E-06,+149.37500E-03,-157.50000E-03,-159.37500E-03,+46.82500E-03
+480.00E-06,+143.12500E-03,-163.75000E-03,-162.50000E-03,+43.70000E-03
+490.00E-06,+136.87500E-03,-173.12501E-03,-165.62500E-03,+40.57500E-03
+500.00E-06,+130.62500E-03,-170.00001E-03,-9.37500E-03,+43.70000E-03
+510.00E-06,+127.50000E-03,-176.25001E-03,-6.25000E-03,+46.82500E-03
+520.00E-06,+130.62500E-03,-182.50001E-03,-178.12500E-03,+46.82500E-03
+530.00E-06,+121.25000E-03,-185.62501E-03,-184.37500E-03,+46.82500E-03
+540.00E-06,+111.87500E-03,-282.50001E-03,-250.00000E-03,+49.95000E-03
+550.00E-06,+111.87500E-03,-195.00001E-03,-9.37500E-03,+49.95000E-03
+560.00E-06,+105.62500E-03,-198.12501E-03,-9.37500E-03,+49.95000E-03
+570.00E-06,+102.50000E-03,-207.50001E-03,-196.87500E-03,+56.20000E-03
+580.00E-06,+99.37500E-03,-207.50001E-03,-206.25000E-03,+59.32500E-03
+590.00E-06,+93.12500E-03,-163.75000E-03,-268.75000E-03,+65.57500E-03
+600.00E-06,+90.00000E-03,-216.87501E-03,-9.37500E-03,+59.32500E-03
+610.00E-06,+86.87500E-03,-220.00001E-03,-6.25000E-03,+62.45000E-03
+620.00E-06,+80.62500E-03,-226.25001E-03,-221.87500E-03,+62.45000E-03
+630.00E-06,+77.50000E-03,-229.37501E-03,-228.12500E-03,+71.82500E-03
+640.00E-06,+71.25000E-03,-163.75000E-03,-246.87500E-03,+59.32500E-03
+650.00E-06,+65.00000E-03,-238.75001E-03,-12.50000E-03,+74.95000E-03
+660.00E-06,+61.87500E-03,-241.87501E-03,-9.37500E-03,+62.45000E-03
+670.00E-06,+58.75000E-03,-241.87501E-03,-243.75000E-03,+71.82500E-03
+680.00E-06,+55.62500E-03,-245.00001E-03,-240.62500E-03,+71.82500E-03
+690.00E-06,+52.50000E-03,-260.62501E-03,-225.00000E-03,+74.95000E-03
+700.00E-06,+49.37500E-03,-245.00001E-03,-12.50000E-03,+84.32500E-03
+710.00E-06,+43.12500E-03,-245.00001E-03,-12.50000E-03,+87.45000E-03
+720.00E-06,+40.00000E-03,-241.87501E-03,-243.75000E-03,+93.70000E-03
+730.00E-06,+36.87500E-03,-241.87501E-03,-240.62500E-03,+93.70000E-03
+740.00E-06,+36.87500E-03,-260.62501E-03,-190.62500E-03,+87.45000E-03
+750.00E-06,+30.62500E-03,-238.75001E-03,-12.50000E-03,+96.82500E-03
+760.00E-06,+24.37500E-03,-229.37501E-03,-9.37500E-03,+93.70000E-03
+770.00E-06,+21.25000E-03,-226.25001E-03,-221.87500E-03,+99.95000E-03
+780.00E-06,+24.37500E-03,-220.00001E-03,-218.75000E-03,+99.95000E-03
+790.00E-06,+18.12500E-03,-207.50001E-03,-150.00000E-03,+106.20000E-03
+800.00E-06,+15.00000E-03,-210.62501E-03,-15.62500E-03,+109.32500E-03
+810.00E-06,+15.00000E-03,-204.37501E-03,-9.37500E-03,+112.45000E-03
+820.00E-06,+8.75000E-03,-198.12501E-03,-196.87500E-03,+112.45000E-03
+830.00E-06,+2.50000E-03,-195.00001E-03,-190.62500E-03,+121.82500E-03
+840.00E-06,-625.00E-06,-176.25001E-03,-118.75000E-03,+109.32500E-03
+850.00E-06,-625.00E-06,-182.50001E-03,-9.37500E-03,+115.57500E-03
+860.00E-06,+2.50000E-03,-182.50001E-03,-9.37500E-03,+118.70000E-03
+870.00E-06,-6.87500E-03,-173.12501E-03,-175.00000E-03,+121.82500E-03
+880.00E-06,-10.00000E-03,-170.00001E-03,-168.75000E-03,+128.07500E-03
+890.00E-06,-10.00000E-03,-166.87501E-03,-96.87500E-03,+128.07500E-03
+900.00E-06,-19.37500E-03,-163.75000E-03,-9.37500E-03,+121.82500E-03
+910.00E-06,-22.50000E-03,-160.62500E-03,-6.25000E-03,+128.07500E-03
+920.00E-06,-22.50000E-03,-157.50000E-03,-153.12500E-03,+128.07500E-03
+930.00E-06,-28.75000E-03,-151.25000E-03,-150.00000E-03,+121.82500E-03
+940.00E-06,-28.75000E-03,-154.37500E-03,-71.87500E-03,+131.20000E-03
+950.00E-06,-28.75000E-03,-145.00000E-03,-12.50000E-03,+131.20000E-03
+960.00E-06,-35.00000E-03,-138.75000E-03,-9.37500E-03,+128.07500E-03
+970.00E-06,-35.00000E-03,-135.62500E-03,-134.37500E-03,+131.20000E-03
+980.00E-06,-44.37500E-03,-132.50000E-03,-131.25000E-03,+118.70000E-03
+990.00E-06,-41.25000E-03,-129.37500E-03,-62.50000E-03,+128.07500E-03
+1.00000E-03,-41.25000E-03,-123.12500E-03,-6.25000E-03,+128.07500E-03
+1.01000E-03,-44.37500E-03,-120.00000E-03,-6.25000E-03,+124.95000E-03
+1.02000E-03,-44.37500E-03,-116.87500E-03,-115.62500E-03,+118.70000E-03
+1.03000E-03,-50.62500E-03,-113.75000E-03,-109.37500E-03,+121.82500E-03
+1.04000E-03,-44.37500E-03,-110.62500E-03,-53.12500E-03,+109.32500E-03
+1.05000E-03,-53.75000E-03,-110.62500E-03,-9.37500E-03,+112.45000E-03
+1.06000E-03,-53.75000E-03,-104.37500E-03,-6.25000E-03,+118.70000E-03
+1.07000E-03,-56.87500E-03,-104.37500E-03,-96.87500E-03,+115.57500E-03
+1.08000E-03,-60.00000E-03,-98.12500E-03,-96.87500E-03,+103.07500E-03
+1.09000E-03,-60.00000E-03,-91.87500E-03,-43.75000E-03,+90.57500E-03
+1.10000E-03,-60.00000E-03,-91.87500E-03,-6.25000E-03,+103.07500E-03
+1.11000E-03,-63.12500E-03,-88.75000E-03,-9.37500E-03,+93.70000E-03
+1.12000E-03,-66.25000E-03,-85.62500E-03,-81.25000E-03,+93.70000E-03
+1.13000E-03,-66.25000E-03,-82.50000E-03,-81.25000E-03,+87.45000E-03
+1.14000E-03,-72.50000E-03,-79.37500E-03,-37.50000E-03,+87.45000E-03
+1.15000E-03,-69.37500E-03,-76.25000E-03,-6.25000E-03,+81.20000E-03
+1.16000E-03,-72.50000E-03,-73.12500E-03,-6.25000E-03,+78.07500E-03
+1.17000E-03,-75.62500E-03,-73.12500E-03,-71.87500E-03,+71.82500E-03
+1.18000E-03,-75.62500E-03,-70.00000E-03,-65.62500E-03,+74.95000E-03
+1.19000E-03,-75.62500E-03,-70.00000E-03,-28.12500E-03,+81.20000E-03
+1.20000E-03,-78.75000E-03,-63.75000E-03,-6.25000E-03,+65.57500E-03
+1.21000E-03,-81.87500E-03,-63.75000E-03,-6.25000E-03,+74.95000E-03
+1.22000E-03,-75.62500E-03,-57.50000E-03,-56.25000E-03,+78.07500E-03
+1.23000E-03,-85.00000E-03,-51.25000E-03,-56.25000E-03,+62.45000E-03
